subject,timestamp,marker,pupil_left,validity_left,pupil_right,validity_right,trial,time,event,pupil_left_old,pupil_right_old
42,1464956717864179,32,3.07878,0,3.10904,0,11,12657.381000000001,answer,3.07878,3.10904
42,1464956717880928,32,3.09567,0,3.1082,0,11,12674.130000000001,answer,3.09567,3.1082
42,1464956717897552,32,3.09662,0,3.11304,0,11,12690.754,answer,3.09662,3.11304
42,1464956717914176,32,3.09618,0,3.11494,0,11,12707.378,answer,3.09618,3.11494
42,1464956717930801,32,3.09531,0,3.10063,0,11,12724.003,answer,3.09531,3.10063
42,1464956717947549,32,3.09647,0,3.12822,0,11,12740.751,answer,3.09647,3.12822
42,1464956717964171,32,3.09885,0,3.11823,0,11,12757.373,answer,3.09885,3.11823
42,1464956717980795,32,3.1097,0,3.1433,0,11,12773.997,answer,3.1097,3.1433
42,1464956717997419,32,3.15479,0,3.0997,0,11,12790.621,answer,3.15479,3.0997
42,1464956718014043,32,3.12224,0,3.1211700000000002,0,11,12807.244999999999,answer,3.12224,3.1211700000000002
42,1464956718030793,32,3.12311,0,3.1252,0,11,12823.994999999999,answer,3.12311,3.1252
42,1464956718047416,32,3.121,0,3.15628,0,11,12840.617999999999,answer,3.121,3.15628
42,1464956718064041,32,3.11395,0,3.12993,0,11,12857.242999999999,answer,3.11395,3.12993
42,1464956718080664,32,3.10063,0,3.11635,0,11,12873.866000000002,answer,3.10063,3.11635
42,1464956718097414,32,3.12633,0,3.12292,0,11,12890.616000000002,answer,3.12633,3.12292
42,1464956718114038,32,3.11073,0,3.1395,0,11,12907.240000000002,answer,3.11073,3.1395
42,1464956718130662,32,3.10339,0,3.11726,0,11,12923.864000000001,answer,3.10339,3.11726
42,1464956718147283,32,3.12073,0,3.0919,0,11,12940.485,answer,3.12073,3.0919
42,1464956718163908,32,3.1171,0,3.10535,0,11,12957.11,answer,3.1171,3.10535
42,1464956718180656,32,3.11089,0,3.12411,0,11,12973.858,answer,3.11089,3.12411
42,1464956718197281,32,3.10254,0,3.09146,0,11,12990.483,answer,3.10254,3.09146
42,1464956718213905,32,3.13686,0,3.08586,0,11,13007.107,answer,3.13686,3.08586
42,1464956718230529,32,3.1189,0,3.09769,0,11,13023.731,answer,3.1189,3.09769
42,1464956718247278,32,3.10994,0,3.10675,0,11,13040.48,answer,3.10994,3.10675
42,1464956718263902,32,3.10634,0,3.11858,0,11,13057.104,answer,3.10634,3.11858
42,1464956718280526,32,3.13225,0,3.08842,0,11,13073.728,answer,3.13225,3.08842
42,1464956718297150,32,3.11505,0,3.11906,0,11,13090.351999999999,answer,3.11505,3.11906
42,1464956718313774,32,3.11569,0,3.10918,0,11,13106.975999999999,answer,3.11569,3.10918
42,1464956718330521,32,3.11377,0,3.10384,0,11,13123.723000000002,answer,3.11377,3.10384
42,1464956718347146,32,3.1109,0,3.09511,0,11,13140.348000000002,answer,3.1109,3.09511
42,1464956718363769,32,3.1521,0,3.11018,0,11,13156.971000000001,answer,3.1521,3.11018
42,1464956718380393,32,3.13298,0,3.10895,0,11,13173.595000000001,answer,3.13298,3.10895
42,1464956718397142,32,3.13646,0,3.11681,0,11,13190.344000000001,answer,3.13646,3.11681
42,1464956718413766,32,3.12479,0,3.10712,0,11,13206.968,answer,3.12479,3.10712
42,1464956718430390,32,3.11586,0,3.1082,0,11,13223.592,answer,3.11586,3.1082
42,1464956718447014,32,3.10248,0,3.08363,0,11,13240.216,answer,3.10248,3.08363
42,1464956718463639,32,3.1223,0,3.10521,0,11,13256.841,answer,3.1223,3.10521
42,1464956718480387,32,3.13359,0,3.09656,0,11,13273.589,answer,3.13359,3.09656
42,1464956718497012,32,3.11365,0,3.0975,0,11,13290.214,answer,3.11365,3.0975
42,1464956718513633,32,3.10716,0,3.11554,0,11,13306.835,answer,3.10716,3.11554
42,1464956718530258,32,3.12537,0,3.13211,0,11,13323.46,answer,3.12537,3.13211
42,1464956718547006,32,3.13881,0,3.13142,0,11,13340.207999999999,answer,3.13881,3.13142
42,1464956718563631,32,3.12289,0,3.13919,0,11,13356.832999999999,answer,3.12289,3.13919
42,1464956718580254,32,3.13766,0,3.13394,0,11,13373.455999999996,answer,3.13766,3.13394
42,1464956718596886,32,3.14458,0,3.14218,0,11,13390.087999999998,answer,3.14458,3.14218
42,1464956718613627,32,3.14012,0,3.14604,0,11,13406.829,answer,3.14012,3.14604
42,1464956718630252,32,3.14554,0,3.13211,0,11,13423.454,answer,3.14554,3.13211
42,1464956718646888,32,3.13782,0,3.14839,0,11,13440.089999999998,answer,3.13782,3.14839
42,1464956718663501,32,3.14731,0,3.13246,0,11,13456.703,answer,3.14731,3.13246
42,1464956718680127,32,3.14578,0,3.14307,0,11,13473.329,answer,3.14578,3.14307
42,1464956718696878,32,3.12735,0,3.16228,0,11,13490.08,answer,3.12735,3.16228
42,1464956718713495,32,3.13783,0,3.12625,0,11,13506.696999999998,answer,3.13783,3.12625
42,1464956718730119,32,3.12694,0,3.13766,0,11,13523.320999999998,answer,3.12694,3.13766
42,1464956718746743,32,3.13283,0,3.12862,0,11,13539.944999999998,answer,3.13283,3.12862
42,1464956718763492,32,3.13293,0,3.14699,0,11,13556.693999999998,answer,3.13293,3.14699
42,1464956718780116,32,3.13162,0,3.14497,0,11,13573.317999999997,answer,3.13162,3.14497
42,1464956718796741,32,3.1293,0,3.16086,0,11,13589.942999999997,answer,3.1293,3.16086
42,1464956718813364,32,3.12923,0,3.17397,0,11,13606.565999999997,answer,3.12923,3.17397
42,1464956718829988,32,3.08803,0,3.2168,0,11,13623.189999999997,answer,3.08803,3.2168
42,1464956718846737,32,3.1011,0,3.20032,0,11,13639.938999999997,answer,3.1011,3.20032
